Candidate,Constituency,Criminal Cases,Education,ID,Party,Sno,Total Assets,Total Liabilities,Year
LILBAI JIVANBHAI MANGALIYA,Kachchh,0,Not Given,2491,IND,3541,20000,0,2009
LINGAM P,Tenkasi,0,Graduate,9222,CPI,3542,159365,23014,2009
Lingampalli Srinivas Reddy,Karimnagar,0,10th Pass,1013,MCPI(S),3543,75520,0,2009
LINGAPPAN.V,Namakkal,0,8th Pass,9015,UMK,3544,1660000,0,2009
LIVNUS KINDO,Sundargarh,0,Post Graduate,328,JMM,3545,2795000,480000,2009
Liyakat Khan,Ghatal,0,10th Pass,4851,IJP,3546,55187,0,2009
LODHE SHARAD LAXAMAN,Shirdi,0,Graduate,3666,IND,3547,65540,0,2009
LOGANATHAN V,Dindigul,0,Graduate,8495,SP,3548,31000,0,2009
LOGANATHAN. S,Karur,0,12th Pass,8513,SAP,3549,90000,18810,2009
LOGANATHAN.V,Chennai Central,0,Graduate Professional,8844,IND,3550,30000,0,2009
LOHARI,Meerut,0,Literate,7002,IND,3551,558000,0,2009
LOKESH,Dausa,0,Not Given,6147,BSP,3552,164000,0,2009
LOKESH G,Arani,0,Others,8402,IND,3553,100000,0,2009
LOKNATH KUSHWAHA,Munger,1,Literate,5056,BMF,3554,50000,38,2009
LOKPAL LODHI,Guna,0,Graduate,5130,BSP,3555,2162784,500000,2009
LOLAR SINGH URETI,Sidhi,0,8th Pass,3291,GMS,3556,101500,0,2009
LOTAN ALIAS LAUTAN PRASAD,Sant Kabir Nagar,0,Graduate,4121,SSD,3557,18000,0,2009
LOVELY ANAND,Sheohar,5,Graduate,3057,INC,3558,5050000,1188138,2009
LOWANGCHA WANGLAT,Arunachal East,0,Graduate,468,AC,3559,26760000,0,2009
LT. COLONEL SURESH BABU,Firozabad,0,12th Pass,7774,IND,3560,7355380,0,2009
"LT. GEN(RETD) TEJPAL SINGH RAWAT P.V.S.M, V.S.M",Garhwal,0,Post Graduate,8241,BJP,3561,7493957,722936,2009
Lt.Col.(Retd) Duserla Paparaidu,Malkajgiri,0,Post Graduate,18,IND,3562,12500000,600000,2009
LUBNA ASHIF,Gautam Budhha Nagar,0,Post Graduate,7064,AIMF,3563,308000,0,2009
LUCYMAI BASUMATARI,Mangaldoi,0,Graduate Professional,2941,RSPS,3564,654828,157774,2009
LUKMAN KHAN,New Delhi,3,5th Pass,7695,IND,3565,3051603,0,2009
Lukmanul Hakeem,Lakshadweep,1,10th Pass,320,CPM,3566,2207281,0,2009
M A Soosai,Idukki,0,Not Given,1576,IND,3567,3300000,12395,2009
M B Rajesh,Palakkad,16,Post Graduate,1519,CPM,3568,1105474,504893,2009
M Babu Rao,Malkajgiri,2,12th Pass,1025,BSP,3569,14100000,1115000,2009
M Bindu Teacher,Alathur,1,Post Graduate,1527,BJP,3570,44793,58592,2009
M Chandra Sekhar Yadav,Nellore,0,Doctorate,4758,IND,3571,680000,0,2009
M I Shanavas,Wayanad,0,Post Graduate,1470,INC,3572,23904424,2548978,2009
M JAYANNA,Chitradurga,0,12th Pass,714,BSP,3573,812300,0,2009
M K Raghavan,Kozhikode,0,Graduate,1486,INC,3574,1409694,1055000,2009
M KRISHNAMURTHY,Mandya,0,Post Graduate,5887,BSP,3575,318000,0,2009
M KUMBHAIAH,Chitradurga,0,Post Graduate,2669,IND,3576,5542146,1500000,2009
M LEELAVATHI,Mysore,0,Not Given,4649,PPOI,3577,339516,175000,2009
M M Pallamraju,Kakinada,0,Post Graduate,4666,INC,3578,65589882,1112763,2009
M Murali Mohan,Rajahmundry,0,12th Pass,4693,TDP,3579,140109874,3554215,2009
M P Gangadharan,Thiruvananthapuram,1,Graduate,1665,NCP,3580,6955500,1680000,2009
M P Rahmath,Wayanad,0,10th Pass,1480,IND,3581,67400,50000,2009
M Papi Reddy,Rajahmundry,1,10th Pass,4699,TPPP,3582,0,0,2009
M R Murali,Palakkad,1,12th Pass,1522,IND,3583,2942000,300000,2009
M Raghavan,Kozhikode,0,Not Given,1494,IND,3584,101000,0,2009
M Raghuram Prasad,Khammam,0,Not Given,1113,PPOI,3585,7280000,24000,2009
M Rajamohan Reddy,Nellore,0,Graduate Professional,4752,INC,3586,363462696,0,2009
M Ramakrishna Rao,Rajahmundry,0,Graduate Professional,4702,IND,3587,1000630,0,2009
M RATHNAKAR,Chitradurga,0,Not Given,715,JD(S),3588,41550000,0,2009
M S Mainuddin,Shimoga,0,8th Pass,2477,IND,3589,50000,0,2009
M S Raveendran,Kottayam,0,10th Pass,1592,IND,3590,10800,0,2009
M SREERAMULU,Hindupur,0,Post Graduate,4395,BSP,3591,200000,0,2009
M Tippuvardan,Bangalore North,0,Post Graduate,1690,BPJP,3592,1000000,120000,2009
M V R RAJU,Narsapuram,0,10th Pass,4456,RDMP,3593,15000,0,2009
M V SANTHOSH KUMAR,Mysore,0,Graduate,4652,IND,3594,5000,25000,2009
M. Bhagya Matha,Secunderabad,0,10th Pass,1049,IND,3595,25000,650000,2009
M. JAMKHONGAM @ M. YAMKHONGAM HAOKIP,Outer Manipur,0,Graduate,2019,RJD,3596,1190000,0,2009
M. MAHESH (HARSHA),Hassan,0,Not Given,5922,IND,3597,0,0,2009
M. NAGARAJAPPA,Davanagere,0,10th Pass,5950,IND,3598,0,20000,2009
M. RAVINDRA REDDY,Zahirabad,0,Post Graduate,523,LSP,3599,1290000,0,2009
M. SHAKIL,Khajuraho,2,8th Pass,3240,GMS,3600,1173000,0,2009
M. SHIVA KUMAR,Zahirabad,2,5th Pass,521,PRAP,3601,29424500,500734,2009
M. Veerappa Moily,Chikkballapur,0,Graduate,628,INC,3602,29374446,1083264,2009
M. Venkatesh,Secunderabad,0,12th Pass,1037,BSP,3603,2470000,745000,2009
M.A.Ashwatha Narayana Setty,Bangalore Central,0,Graduate,1754,IND,3604,2923500,0,2009
M.A.Basith,Hyderabad,0,10th Pass,1062,IND,3605,300000,0,2009
M.A.Jabbar,Mahbubnagar,0,Not Given,1084,IND,3606,0,0,2009
M.A.Quddus Ghori,Hyderabad,1,Not Given,1060,IND,3607,30000,0,2009
M.A.Sattar,Hyderabad,2,10th Pass,1065,IND,3608,35000,0,2009
M.H.Ambareesh,Mandya,0,12th Pass,4610,INC,3609,24785720,0,2009
M.K.KEMPASIDDAIAH,Chamarajanagar,0,Post Graduate,2681,SP,3610,14200000,113350,2009
M.K.MANDAL,Dhanbad,0,Post Graduate,4240,AMB,3611,1372000,18699,2009
M.MUNIVENKATAIAH,Chikkballapur,0,10th Pass,6438,IND,3612,1210000,12000,2009
M.NAGARAJA,Kolar,0,12th Pass,6452,IND,3613,4000000,700000,2009
M.P.SRIDHAR,Shimoga,0,Post Graduate,2250,IND,3614,17000,5000,2009
M.R.GANTAPPA,Kolar,0,Post Graduate,6446,IND,3615,2630000,400000,2009
M.RAMAKRISHNAIAH,Chikkballapur,0,10th Pass,6435,PPOI,3616,760000,0,2009
M.RAMESH,Chikkballapur,0,10th Pass,6439,IND,3617,3405000,600000,2009
M.RASHID KHAN,Saharanpur,0,10th Pass,8014,IND,3618,5556000,0,2009
M.RAVI KUMAR,Kolar,0,8th Pass,6456,IND,3619,0,0,2009
M.SHIVANNA(KOTE),Chamarajanagar,2,Graduate Professional,2682,JD(S),3620,17154377,3613836,2009
M.T. VENKATESHWARA RAO,Visakhapatnam,0,Graduate Professional,584,LSP,3621,11361400,2000000,2009
M.VENKATASWAMY,Kolar,0,Doctorate,6457,IND,3622,1488000,417000,2009
M.VENKATESH,Chikkballapur,0,Post Graduate,6434,BPJP,3623,2657755,152526,2009
M.Vishnu Mudiraj,Zahirabad,0,10th Pass,932,BSP,3624,1705000,1400000,2009
Ma Habeeb,Hyderabad,0,10th Pass,1069,IND,3625,10000,0,2009
MADAN BHAI AMLAWAR,Dhar,0,Illiterate,5255,IND,3626,1415000,30000,2009
MADAN LAL,Kushi Nagar,0,12th Pass,1385,MADP,3627,657000,0,2009
MADAN LAL SHARMA,Jammu,1,10th Pass,2087,INC,3628,11882734,149750,2009
MADAN MOHAN JAISWAL (ADVOCATE),Sidhi,4,Graduate Professional,3294,IND,3629,1660000,450000,2009
MADAN SINGH MER,Nainital-Udhamsingh Nagar,0,Not Given,8270,LJP,3630,0,0,2009
Madan Yadav,Rajnandgaon,0,Not Given,500,IND,3631,0,0,2009
MADANGOPAL,Sonipat,0,Literate,6622,RDMP,3632,187950,0,2009
MADANLAL RAJORA,Ujjain,0,Graduate,5218,LJP,3633,805000,100000,2009
MADDULURI MALAKONDAIAH YADAV,Ongole,0,Graduate,4459,TDP,3634,90741921,8347977,2009
MADESH.C,Bangalore South,0,8th Pass,2451,IND,3635,25000,0,2009
MADHAB RAJBANGSHI,Mangaldoi,0,Graduate Professional,2934,INC,3636,1315905,2000000,2009
Madhava B.,Dakshina Kannada,0,Post Graduate,4608,CPM,3637,2062773,0,2009
MADHAVARAJ K V,Sriperumbudur,0,12th Pass,8874,IND,3638,11290,1351,2009
MADHAVI SARKAR,Purnia,3,12th Pass,4943,CPI(ML)(L),3639,2171600,545184,2009
Madhu Bharti,Gopalganj,0,10th Pass,1364,LTSD,3640,560000,0,2009
MADHU KORA,Singhbhum,0,Graduate,4323,IND,3641,9832144,0,2009
Madhu Yaskhi Goud,Nizamabad,0,Post Graduate,461,INC,3642,119108338,15422084,2009
MADHUBHAI HARJIBHAI BHUVA,Amreli,0,Graduate,2575,NCP,3643,9395649,0,2009
MADHUKAR SHIVDASPPA GORATE,Yavatmal-Washim,0,8th Pass,1932,IND,3644,933100,0,2009
MADHUKAR VITTHALRAO NISTANE,Chandrapur,1,Graduate,224,IND,3645,0,0,2009
Madhuri Panday,Siwan,0,Not Given,888,SJTP,3646,9304,0,2009
MADHUSUDAN DEVRAM MISTRY,Sabarkantha,0,Post Graduate,2138,INC,3647,6306522,223390,2009
Madhusudan Mishra,Raipur,1,Graduate,117,ABHM,3648,5064500,0,2009
MADHUSUDAN SHET,Bardhaman-Durgapur,0,12th Pass,7425,AUDF,3649,161000,0,2009
Madhusudan Yadav,Rajnandgaon,1,12th Pass,105,BJP,3650,1165680,0,2009
MAGANTI VENKATESWARA RAO(BABU),Eluru,0,12th Pass,4373,TDP,3651,64298108,1253750,2009
MAGARAM,Jalore,0,12th Pass,5861,BSP,3652,8600000,775000,2009
MAGESH KUMAR.E,Kancheepuram,0,Others,8892,IND,3653,1000,0,2009
MAGISTER YADAV,Valmiki Nagar,0,Not Given,3026,IND,3654,212000,0,2009
MAGUNTA SRINIVASULU REDDY,Ongole,0,Graduate,4460,INC,3655,102065901,0,2009
MAHA BEER PRASAD,Bansgaon,1,Post Graduate,1732,INC,3656,11323938,700000,2009
MAHABAL MISHRA,West Delhi,0,12th Pass,7637,INC,3657,61994338,989118,2009
Mahabali Singh,Karakat,3,8th Pass,946,JD(U),3658,6194257,0,2009
MAHABEER PRASAD,Sikar,0,Not Given,6189,IND,3659,476000,0,2009
MAHADEO YADAV,Madhepura,0,12th Pass,4972,IND,3660,2649310,51000,2009
MAHADEV,Garhwal,0,12th Pass,8248,JKM,3661,2773000,0,2009
MAHADEV ANNA WAGHAMARE,Sangli,0,Literate,3767,RSPS,3662,281000,161000,2009
MAHADEV LIMBAJI GALPHADE,Mumbai North West,0,10th Pass,5414,IND,3663,95306,0,2009
MAHADEV PRASAD TIWARI,Guna,0,Others,5139,IND,3664,702346,0,2009
MAHADEV SINGH,Sikar,0,Post Graduate,6141,INC,3665,7879689,0,2009
MAHALINGAM J.S.,Chennai South,0,Literate,8802,IND,3666,191000,0,2009
Mahamegha Bahan  Aira Kharabela Swain,Balasore,1,Post Graduate,2068,BJP,3667,2741000,0,2009
MAHAMMAD AKARAM MAHAMMAD SALIMUDDIN BAGWAN,Beed,0,8th Pass,3687,IND,3668,1950000,0,2009
MAHAMMADGOUS GULAB NADAF,Kolhapur,0,5th Pass,3799,IND,3669,635000,0,2009
MAHAMUNI S,Dindigul,0,10th Pass,8502,IND,3670,0,0,2009
MAHAN SINGH,Anandpur Sahib,0,10th Pass,7932,CPM,3671,5373955,0,2009
MAHANAND PRASAD,Jahanabad,5,Others,863,CPI(ML)(L),3672,203000,25000,2009
MAHANT SHRI DHARAMDAS BAPU,Gandhinagar,0,Literate,5772,IND,3673,21000,0,2009
MAHANT VISHRAM DAS,Barabanki,0,Post Graduate,5726,IND,3674,1903000,26000,2009
MAHARAJ KUMAR,New Delhi,0,Post Graduate,7669,DBP,3675,2125900,0,2009
MAHAVEER,Bharatpur,0,10th Pass,5986,RJVP,3676,350000,0,2009
MAHAVEER BHAGORA,Udaipur,1,Post Graduate,4824,BJP,3677,6934001,0,2009
MAHAVIR SINGH,Pilibhit,0,Post Graduate,8102,IND,3678,21751000,0,2009
MAHAVIRSINH BHAGIRATHSINH GOHIL,Bhavnagar,1,Graduate,2196,INC,3679,10788757,0,2009
MAHBOOB ALAM,Katihar,9,12th Pass,4926,CPI(ML)(L),3680,145500,0,2009
MAHBOOB ALAM ANSARI,Banka,0,Graduate,5041,BMF,3681,32000,0,2009
MAHENDER SINGH,Bhiwani-Mahendragarh,1,8th Pass,6686,BHBP,3682,1080000,66000,2009
MAHENDRA,Jhansi,0,Not Given,7475,IND,3683,243000,0,2009
MAHENDRA BHAIYA (DIKSHIT),Sidhi,0,10th Pass,3295,IND,3684,20350000,10563,2009
MAHENDRA KERU WADVINDE,Bhiwandi,0,5th Pass,5319,IND,3685,5410000,0,2009
MAHENDRA KISHORE MEHTA,Hazaribagh,0,Not Given,1249,IND,3686,0,0,2009
Mahendra Kumar Roy,Jalpaiguri,0,Graduate Professional,4794,CPM,3687,2878591,0,2009
MAHENDRA PRABHAKAR TIWARI,Maval,0,10th Pass,3570,IND,3688,3022197,127600,2009
MAHENDRA PRASAD,Muzaffarpur,0,Doctorate,3132,RPP,3689,669318,609494,2009
MAHENDRA PRASAD NISHAD,Fatehpur,0,Graduate,5695,BSP,3690,5423876,252952,2009
MAHENDRA R. MOHITE,Bhiwandi,0,10th Pass,5320,IND,3691,0,0,2009
MAHENDRA SINGH,Rajsamand,0,8th Pass,6370,LJP,3692,22000,0,2009
MAHENDRA SINGH,Pali,1,12th Pass,7651,IND,3693,12481500,200000,2009
MAHENDRA SINGH VERMA,Sitapur,4,12th Pass,5505,SP,3694,11785323,0,2009
MAHENDRA TUKARAM AHIRE,Mumbai North,0,12th Pass,5389,IND,3695,1376703,1226000,2009
MAHENDRA VYAS,Barmer,0,Graduate,6154,BSP,3696,58429766,463595,2009
MAHENDRASINH PADAMSINH SONAGRA(CHAUHAN),Sabarkantha,0,12th Pass,2527,IND,3697,689000,0,2009
MAHENDRASINH PRUTHVISINH CHAUHAN,Sabarkantha,0,Graduate Professional,2136,BJP,3698,8842370,161190,2009
MAHESH,Salempur,0,Illiterate,1720,IND,3699,510000,0,2009
MAHESH,Gautam Budhha Nagar,0,12th Pass,7058,IND,3700,28969560,1495000,2009
MAHESH CHANDRA KANDPAL,Nainital-Udhamsingh Nagar,0,Not Given,8274,IND,3701,0,0,2009
MAHESH CHANDRA SHARMA,Kanpur,0,Post Graduate,5641,IND,3702,3812000,0,2009
MAHESH JATAV,Morena,0,Graduate,5084,IND,3703,36000,0,2009
MAHESH JOSHI,Jaipur,0,Doctorate,6145,INC,3704,10388500,1245000,2009
MAHESH KUMAR,Sikar,4,Post Graduate,6190,IND,3705,405000,0,2009
MAHESH KUMAR SHARMA,Gautam Budhha Nagar,1,Graduate Professional,7046,BJP,3706,158575632,20953174,2009
MAHESH PAL SINGH,Shahjahanpur,0,10th Pass,8120,IND,3707,501100,0,2009
MAHESH PARSOTTAMBHAI VADI,Jamnagar,0,8th Pass,5803,IND,3708,1675000,0,2009
MAHESH PRATAP SHARMA,Aligarh,0,Graduate,7127,RVP,3709,7155500,0,2009
Mahesh Ram,Arrah,0,Graduate,904,IND,3710,50000,0,2009
MAHESH RAM JETHMALANI,Mumbai North Central,0,Post Graduate,5435,BJP,3711,140883807,4150000,2009
"MAHESH RATHI ""CHANAKYA""",Thane,0,Graduate,5351,RVNP,3712,4927000,2800,2009
MAHESH SAXENA,Pilibhit,0,12th Pass,8103,IND,3713,3700000,0,2009
MAHESH SINGH JATAV,Morena,0,8th Pass,5085,IND,3714,880000,0,2009
MAHESHBHAI HIRABHAI HARSODA,Rajkot,0,Literate,2161,IND,3715,340925,62000,2009
MAHESHWAR DAS,Hajipur,0,Graduate Professional,3161,BSP,3716,2066000,0,2009
MAHESHWAR SINGH,Mandi,0,12th Pass,7828,BJP,3717,27781060,0,2009
Maheswar Bhoi,Kalahandi,0,8th Pass,353,IND,3718,363000,0,2009
MAHESWARAN V,Salem,0,Graduate Professional,8422,IND,3719,30000,0,2009
MAHESWARAN.N,Namakkal,0,Graduate Professional,9014,DMDK,3720,9199000,3139,2009
MAHESWER HAZARI,Samastipur,0,Post Graduate,3194,JD(U),3721,6694921,1054356,2009
MAHFAZUL HAK ALIAS RAJU KHAN,Fatehpur,0,12th Pass,5710,IND,3722,332100,0,2009
MAHINDER SINGH HAMIRA,Hoshiarpur,0,5th Pass,7927,IND,3723,1041971,0,2009
MAHIPATBHAI MAGANBHAI LAD,Bharuch,0,10th Pass,4495,IND,3724,910783,0,2009
MAIKOO LAL,Bahraich,0,5th Pass,5738,IND,3725,1959600,0,2009
MAIKU LAL,Sitapur,0,Not Given,5511,BSRD,3726,200000,0,2009
MAINUDDIN CHISTY,Diamond Harbour,0,Graduate Professional,8185,IND,3727,815587,0,2009
MAJOR G.S. GILL,Amritsar,0,Graduate,7880,RRD,3728,3540000,50000,2009
MAJOR SANGEETA TOMAR,New Delhi,0,Post Graduate,7673,YFE,3729,7239743,2928091,2009
MAKBUL FARID SK.,Raver,0,Literate,3480,IND,3730,11000,45000,2009
MAKHAN LAL SAINI,Sikar,0,Post Graduate,6191,JGP,3731,600000,0,2009
MAKNSINGH SOLANKI (BABUJI),Khargone,0,5th Pass,5278,BJP,3732,5838265,204826,2009
Mala Jangilamma,Mahbubnagar,0,Not Given,1090,IND,3733,0,0,2009
MALAIRAJ P,Sivaganga,0,Not Given,9171,IND,3734,0,0,2009
MALKHAN SINGH,Shahjahanpur,0,Post Graduate,8119,IND,3735,1160211,0,2009
MALKIAT SINGH,Hamirpur,0,Graduate,7837,RRD,3736,4510000,0,2009
Mallappa Khatanve,Chikkodi,0,5th Pass,2315,IND,3737,500000,50000,2009
Mallavarapu Jeremaih,Khammam,0,Graduate Professional,1118,IND,3738,46458000,101000,2009
MALLELA BABU RAO,Guntur,0,Post Graduate,4382,BSP,3739,15880237,3133480,2009
MALLIKA SARABHAI,Gandhinagar,0,Doctorate,2143,IND,3740,55092800,0,2009
Mallika Sarkar (Nandy),Maldaha Uttar,0,Graduate,4830,IND,3741,678714,131056,2009
Mallikarjun Kharge,Gulbarga,0,Graduate Professional,720,INC,3742,50646533,5508946,2009
Mallikarjun.S.S,Davanagere,1,Graduate,4627,INC,3743,357848779,138105045,2009
MALOOK NAGAR,Meerut,0,Graduate,6980,BSP,3744,853165000,0,2009
MALYADRI SRIRAM,Bapatla,0,Post Graduate,4356,TDP,3745,15870952,0,2009
MAM CHAND,Karnal,0,Literate,6591,CPI,3746,15550000,250000,2009
MAM RAJ,Bharatpur,0,10th Pass,7775,IND,3747,1058000,414530,2009
MAMAD NATHUBHAI NOIDA,Jamnagar,0,Literate,5794,IND,3748,155000,0,2009
MAMATA BANERJEE,Kolkata Dakshin ,0,Post Graduate,8197,AITC,3749,473194,0,2009
Mamidigalla John Babu,Bhongir,0,Not Given,706,IND,3750,0,0,2009
MAN JI,Salempur,0,Literate,1719,IND,3751,769750,0,2009
MAN MOHAN SINGH,Bhiwani-Mahendragarh,0,Post Graduate,6695,IND,3752,1636000,37690,2009
MAN SINGH,Kaushambi,0,12th Pass,3915,IND,3753,76000,0,2009
MAN SINGH KASHYAP,Mainpuri,0,Graduate,7213,LD,3754,1166395,0,2009
MANA RAM,Barmer,1,Post Graduate,5858,IND,3755,51000,0,2009
MANAGER CHAURASIYA,North East Delhi,0,12th Pass,7612,IND,3756,101000,0,2009
MANAN MISHRA,Valmiki Nagar,0,Graduate Professional,3017,BSP,3757,17462300,0,2009
Manas Jana,Raiganj,0,Doctorate,4805,IND,3758,1090308,850000,2009
MANAV,Jaipur,0,Post Graduate,6222,IND,3759,30706,0,2009
MANAVAULAN K,Arakkonam,0,10th Pass,8351,SP,3760,30000,0,2009
MANBHAWAN,Lalganj,0,Not Given,1312,BRPP,3761,759500,0,2009
MANBIR SINGH,Gurgaon,0,8th Pass,6714,IND,3762,19280500,400000,2009
MANDAVA VASUDEVA,Ongole,0,12th Pass,4458,BJP,3763,272711,185460,2009
MANE ARVIND BHIVA,Hatkanangle,0,12th Pass,3806,BBM,3764,157000,23000,2009
MANE GAJANAN PANDURANG,Latur,0,Literate,3733,IND,3765,101667,0,2009
MANE NIVEDITA SAMBHAJIRAO,Hatkanangle,0,Graduate,3802,NCP,3766,30170798,1243141,2009
MANEKA GANDHI,Aonla,1,12th Pass,8674,BJP,3767,182833477,0,2009
MANESHWARI NAIK,Mandla,0,12th Pass,3324,RPI(A),3768,1147000,0,2009
MANGAL RAM,Bharatpur,1,10th Pass,7776,IND,3769,5754974,0,2009
MANGAL SINGH LOKHANDE,Betul,0,5th Pass,3425,SWJP,3770,156800,33000,2009
Mangaldas Bangare,Rajnandgaon,0,Others,502,IND,3771,2125000,0,2009
MANGANI LAL MANDAL,Jhanjharpur,2,Post Graduate,3102,JD(U),3772,5398793,1709884,2009
MANGESH BHARAT KHADE,Thane,0,Literate,5366,IND,3773,0,0,2009
MANGI LAL,Churu,0,10th Pass,5899,BHBP,3774,390000,0,2009
Mangilal,Rajsamand,0,Not Given,5933,IND,3775,35000,0,2009
MANGSHI (ROSE MANGSHI HAOKIP),Outer Manipur,0,Post Graduate,2023,IND,3776,6300000,0,2009
MANHARBHAI KACHARABHAI RATHOD,Jamnagar,0,10th Pass,5804,RSP(S),3777,676500,0,2009
Mani C Kappen,Pathanamthitta,4,Post Graduate,1624,NCP,3778,102402005,23100000,2009
MANI CHARENAMEI,Outer Manipur,0,Graduate,2021,PDA,3779,1550089,0,2009
MANI SHANKAR AIYAR,Mayiladuthurai,0,Post Graduate,9114,INC,3780,72014689,0,2009
MANI. R,Dharmapuri,0,Others,8954,IND,3781,500000,0,2009
MANI.G,Chennai Central,0,10th Pass,8838,IND,3782,151600,0,2009
MANI.S,Theni,0,5th Pass,8605,IND,3783,605000,200000,2009
MANIAN O.S,Mayiladuthurai,1,12th Pass,9115,ADMK,3784,8635089,2000000,2009
MANICKA TAGORE,Virudhunagar,0,Graduate Professional,9177,INC,3785,3313910,4387,2009
MANICKAM V,Kallakurichi,0,Graduate,9000,IND,3786,2643519,85518,2009
Manik Bauri,Bishnupur,0,8th Pass,4903,BSP,3787,2000,0,2009
MANIK CHAND,Mirzapur,0,Not Given,1802,IND,3788,256000,0,2009
MANIK CHANDRA MONDAL,Tamluk,0,Graduate,7398,LJP,3789,10000,0,2009
MANIK RAMU SHINDE,Aurangabad,0,Graduate,3514,KM,3790,1850000,175000,2009
MANIK SINGH,Sidhi,0,Not Given,3290,SP,3791,5292603,0,2009
MANIKANDA PRABU G,Dindigul,0,10th Pass,8503,IND,3792,0,0,2009
MANIKANDAN P,Tiruvannamalai,0,8th Pass,8386,IND,3793,350000,0,2009
"MANIKANDAN, V",Chidambaram,0,12th Pass,8575,IND,3794,50000,0,2009
MANIKANDAN.M,Karur,0,Not Given,8535,IND,3795,113000,0,2009
MANIKANDAN.S,Tiruvannamalai,0,Graduate,8366,DMDK,3796,1006447,163246,2009
MANIMARAN S,Sriperumbudur,0,8th Pass,8873,IND,3797,69000,0,2009
MANIMARAN.K,Kancheepuram,0,10th Pass,8893,IND,3798,3000,0,2009
MANIRAM RAM JATAV,Guna,0,12th Pass,5132,LJP,3799,165000,0,2009
MANISH,Muzaffarnagar,0,10th Pass,6946,ABHM,3800,503374,0,2009
MANISH ASIJA,Firozabad,4,Graduate,7771,IND,3801,25552837,122495,2009
Manish Bhattacharjee,Silchar,0,10th Pass,1194,IND,3802,702000,0,2009
MANISH KUMAR JAIN,Satna,0,12th Pass,3267,IND,3803,20538,0,2009
MANISH KUMAR PANDEY,Faizabad,0,Post Graduate,3983,ABHM,3804,32500,0,2009
Manish Kunjam,Bastar,0,Not Given,139,CPI,3805,1560000,500000,2009
MANISH TEWARI,Ludhiana,0,Graduate Professional,7946,INC,3806,29941543,0,2009
MANISHA MUKESH GADE,Mumbai North East,0,Post Graduate,5421,KKJHS,3807,6200000,0,2009
MANIVANNAN C,Chennai South,0,Graduate,8804,IND,3808,105000,131500,2009
MANIVANNAN. S,Karur,0,Graduate Professional,8536,IND,3809,1247000,0,2009
MANIYAR YUNUS MAHMOOD ZAHMI,Yavatmal-Washim,0,10th Pass,1925,AUDF,3810,21100000,4200000,2009
Manjappa S,Shimoga,0,Literate,2478,IND,3811,50000,0,2009
MANJESH KUMAR,Akbarpur,0,12th Pass,5659,IND,3812,115000,0,2009
MANJILE MIYYA PEER SAB QURESH,Bidar,0,8th Pass,7484,IND,3813,200000,0,2009
MANJIT KAUR,Anandpur Sahib,0,Illiterate,7936,DBSP,3814,11000,0,2009
MANJOOR ALAM ANSARI,Kodarma,0,Post Graduate,1267,IND,3815,1503000,0,2009
MANJU DEVI,Supaul,0,12th Pass,7522,IJP,3816,457600,0,2009
MANJU KUMARI,Khagaria,0,Literate,5006,IND,3817,1175000,0,2009
Manjur Alahi Munshi,Maldaha Dakshin,0,12th Pass,4862,IND,3818,316100,0,2009
MANMATHA BISWAS,Ranaghat,0,8th Pass,7348,IND,3819,771500,25000,2009
MANMOHAN GUPTA,Jhansi,0,Not Given,7465,IJP,3820,3528456,0,2009
MANMOHAN SHAH BATTI,Chhindwara,7,Post Graduate,3372,IND,3821,1318000,0,2009
MANNAN M P,Kallakurichi,0,Post Graduate,8999,IND,3822,90000,0,2009
MANNU MAHTO,Munger,0,Literate,5048,BSP,3823,1325000,0,2009
MANOHAR BALKRISHNA KHEDKAR,Sangli,0,Graduate,3766,BBM,3824,12695500,1028000,2009
MANOHAR HUCHCHAPPA AYYANNAVAR,Bagalkot,0,Graduate Professional,2266,IND,3825,3380000,0,2009
MANOHAR LAL,North East Delhi,0,5th Pass,7609,AWD,3826,10000,0,2009
MANOHAR MANOJ,Valmiki Nagar,0,Post Graduate,3027,IND,3827,4306000,0,2009
MANOHAR SINGH MARAVI,Shahdol,0,Post Graduate,3300,BSP,3828,1692000,0,2009
Manohar Tirkey,Alipurduars,0,10th Pass,4786,RSP,3829,1858725,0,2009
MANOHARAN,Kanniyakumari,0,Literate,8629,IND,3830,10000,0,2009
MANOHARAN.V.,Erode,0,10th Pass,8449,IND,3831,2635000,117433,2009
MANOJ,Dhaurahra,0,5th Pass,8715,IND,3832,1991000,0,2009
MANOJ,Gautam Budhha Nagar,1,12th Pass,7042,IND,3833,4647500,0,2009
MANOJ,Gorakhpur,0,Post Graduate,1214,IND,3834,46488626,3709444,2009
MANOJ DEVALIYA,Damoh,2,12th Pass,5180,BJBP,3835,50000,0,2009
MANOJ G. SINGH,Mumbai South Central,0,Graduate,5468,IND,3836,368000,0,2009
MANOJ JANARDAN PATIL,Yavatmal-Washim,0,Graduate,1933,IND,3837,79000,0,2009
MANOJ KUMAR,Paschim Champaran,2,Post Graduate,3037,RDMP,3838,3933172,25000,2009
MANOJ KUMAR,Banda,0,Post Graduate,3905,IND,3839,2275195,0,2009
MANOJ KUMAR,Kaiserganj,0,Graduate,4023,LD,3840,721000,0,2009
MANOJ KUMAR,Bansgaon,1,12th Pass,1904,IND,3841,71000,0,2009
MANOJ KUMAR,Firozpur,0,Literate,6782,ABSR,3842,419000,40000,2009
